8.00 W,genomic DNA,,KC013061,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14383.1,445067060,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAB02,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAB02 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013080,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14384.1,445067062,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAB03,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAB03 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013081,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14385.1,445067064,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAB04,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAB04 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013082,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14386.1,445067066,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAC01,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAC01 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013083,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14387.1,445067068,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAC02,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAC02 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013084,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14388.1,445067070,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAC03,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAC03 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013085,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14389.1,445067072,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAC04,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAC04 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013086,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14390.1,445067074,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAD01,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAD01 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013087,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14391.1,445067076,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAD02,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAD02 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013088,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14392.1,445067078,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAD03,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAD03 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013089,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14393.1,445067080,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAD04,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAD04 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013090,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14394.1,445067082,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAE01,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAE01 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013091,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14395.1,445067084,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAE02,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAE02 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013092,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14396.1,445067086,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAE03,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAE03 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013093,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14397.1,445067088,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAE04,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAE04 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013094,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14398.1,445067090,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAF01,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAF01 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013095,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14399.1,445067092,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAF02,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAF02 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013096,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14400.1,445067094,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAF03,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAF03 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013097,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14401.1,445067096,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAF04,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAF04 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013098,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14402.1,445067098,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAG01,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAG01 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013099,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14403.1,445067100,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAG02,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAG02 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013100,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14404.1,445067102,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAG03,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAG03 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013101,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14405.1,445067104,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAG04,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAG04 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013102,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14406.1,445067106,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAH01,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAH01 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013103,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14407.1,445067108,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAH02,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAH02 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013104,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14408.1,445067110,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260AAH03,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260AAH03 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013105,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
AGE14409.1,445067112,uncultured bacterium,"# Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P. # Bombar,D., Turk-Kubo,K.A., Robidart,J., Carter,B.J. and Zehr,J.P.",9260ABA05,,22-Jun-2011,,06-JUN-2013,"Uncultured bacterium clone 9260ABA05 dinitrogenase reductase (nifH) gene, partial cds.",uncultured bacterium,nifH,,seawater; station ALOHA 25m depth,22.75 N 158.00 W,genomic DNA,,KC013106,# Non-cyanobacterial nifH phylotypes in the North Pacific Subtropical Gyre detected by flow-cytometry cell sorting # Direct Submission,,
